CATEGORY,COURSE TITLE,COURSE CODE,R1 2020,2020 R1 Random,R2 2020,2020 R2 Random,EOS,EOS Random *,EOS Mid-point,Course Level,HEI,2020 Interview,avp,v
Languages,Languages and English Studies,366.0,0.0,,0.0,434,,466,8,Technological University Dublin,0.0,avp,v,TU
Arts,Languages and International Tourism,308.0,0.0,,0.0,326,,388,8,Technological University Dublin,0.0,,,TU
Arts,Contemporary Visual Culture,290.0,0.0,,0.0,290,,320,8,Technological University Dublin,0.0,,,TU
Arts,Creative and Cultural Industries,281.0,0.0,,0.0,281,,369,8,Technological University Dublin,0.0,,,TU
Arts,Design - Visual Communication,717.0,0.0,,0.0,717,,865,8,Technological University Dublin,1.0,,,TU
Arts,Fine Art,709.0,0.0,563.0,0.0,563,,826,8,Technological University Dublin,1.0,,,TU
Arts,Interior Design,632.0,0.0,,0.0,632,,879,8,Technological University Dublin,1.0,,,TU
Arts,Photography,695.0,0.0,,0.0,695,,926,8,Technological University Dublin,1.0,,,TU
Arts,Creative Digital Media,280.0,0.0,,0.0,282,,318,8,Technological University Dublin,0.0,,,TU
Arts,Creative Digital Media,320.0,0.0,311.0,0.0,311,,352,8,Technological University Dublin,0.0,,,TU
Arts,Film and Broadcasting,456.0,0.0,451.0,0.0,451,,484,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Game Design,381.0,0.0,,0.0,381,,419,8,Technological University Dublin,0.0,,,TU
Journalism and information,Journalism,322.0,0.0,,0.0,322,,377,8,Technological University Dublin,0.0,,,TU
Business and administration,Print Media Technology and Management,289.0,0.0,,0.0,289,,300,8,Technological University Dublin,0.0,,,TU
Welfare,Applied Social Studies in Social Care,325.0,0.0,,0.0,325,,352,8,Technological University Dublin,0.0,,,TU
Social and behavioural sciences,Community and Youth Development,251.0,0.0,,0.0,253,,297,8,Technological University Dublin,0.0,,,TU
Welfare,Early Childhood Care and Education,270.0,0.0,,0.0,270,,311,8,Technological University Dublin,0.0,,,TU
Welfare,Early Childhood Care and Education,321.0,0.0,251.0,0.0,230,,304,8,Technological University Dublin,0.0,,,TU
Education,Early Childhood Education,367.0,0.0,,0.0,367,,409,8,Technological University Dublin,0.0,,,TU
Social and behavioural sciences,Social Care,400.0,0.0,,0.0,400,,419,8,Technological University Dublin,0.0,,,TU
Welfare,Applied Social Care,310.0,0.0,283.0,0.0,270,,318,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Applied Computing (options),260.0,0.0,260.0,0.0,260,,413,8,Waterford Institute of Technology,0.0,avp,,WD
Physical sciences,Science (options),308.0,0.0,,0.0,308,,388,8,Waterford Institute of Technology,0.0,,,WD
Business and administration,Business,,0.0,171.0,0.0,AQA,,372,6,Waterford Institute of Technology,0.0,avp,,WD
Health,Health Sciences (options),280.0,0.0,,0.0,280,,338,8,Waterford Institute of Technology,0.0,,,WD
Personal services,Exercise Sciences (options),280.0,0.0,,0.0,280,,359,8,Waterford Institute of Technology,0.0,,,WD
Engineering and engineering trades,Engineering (options),288.0,0.0,288.0,0.0,288,,409,8,Waterford Institute of Technology,0.0,avp,,WD
Engineering and engineering trades,Electronic Engineering,181.0,0.0,,0.0,181,,318,6,Waterford Institute of Technology,0.0,,,WD
Engineering and engineering trades,Mechanical Engineering,198.0,0.0,,0.0,198,,341,6,Waterford Institute of Technology,0.0,,,WD
Law,Legal Studies,177.0,0.0,,0.0,177,,367,6,Waterford Institute of Technology,0.0,,,WD
Welfare,Applied Social Care,171.0,0.0,,0.0,171,,293,7,Waterford Institute of Technology,0.0,,,WD
Personal services,Recreation and Sport Management,174.0,0.0,,0.0,174,,309,7,Waterford Institute of Technology,0.0,,,WD
Architecture and construction,Construction Management and Engineering,269.0,0.0,,0.0,269,,341,8,Waterford Institute of Technology,0.0,,,WD
Arts,Music,262.0,0.0,,0.0,262,,409,8,Waterford Institute of Technology,1.0,,,WD
Business and administration,Business (options),271.0,0.0,,0.0,271,,371,8,Waterford Institute of Technology,0.0,,,WD
"Interdisciplinary programmes and qualifications involving agriculture, forestry and veterinary",Forestry,243.0,0.0,,0.0,243,,326,7,Waterford Institute of Technology,0.0,,,WD
Business and administration,Accounting,308.0,0.0,,0.0,308,,411,8,Waterford Institute of Technology,0.0,,,WD
Personal services,Hospitality Management,228.0,0.0,,0.0,228,,310,8,Waterford Institute of Technology,0.0,,,WD
Architecture and construction,Architectural Technology,166.0,0.0,150.0,0.0,150,,351,7,Waterford Institute of Technology,0.0,avp,,WD
Agriculture,Horticulture (Waterford - Kildalton),260.0,0.0,,0.0,260,,389,7,Waterford Institute of Technology,0.0,,,WD
Agriculture,Horticulture (Dublin - National Botanic Gardens),,0.0,,0.0,AQA,,408,7,Waterford Institute of Technology,0.0,,,WD
Health,General Nursing,422.0,0.0,,0.0,422,,451,8,Waterford Institute of Technology,0.0,,,WD
Health,Psychiatric Nursing,366.0,0.0,,0.0,366,,388,8,Waterford Institute of Technology,0.0,,,WD
Health,Intellectual Disability Nursing,377.0,0.0,,0.0,377,,388,8,Waterford Institute of Technology,0.0,,,WD
Agriculture,Agriculture,327.0,0.0,,0.0,327,,430,7,Waterford Institute of Technology,0.0,,,WD
Business and administration,International Business,290.0,0.0,,0.0,290,,362,8,Waterford Institute of Technology,0.0,,,WD
Arts,Design (Visual Communications),271.0,0.0,,0.0,271,,351,8,Waterford Institute of Technology,0.0,,,WD
Architecture and construction,Civil Engineering,206.0,0.0,,0.0,206,,379,7,Waterford Institute of Technology,0.0,,,WD
Law,Laws,280.0,0.0,,0.0,280,,367,8,Waterford Institute of Technology,0.0,,,WD
Architecture and construction,Architecture,284.0,0.0,,0.0,284,,359,8,Waterford Institute of Technology,0.0,,,WD
Physical sciences,Pharmaceutical Science,293.0,0.0,,0.0,293,,390,8,Waterford Institute of Technology,0.0,,,WD
Welfare,Early Childhood Studies,271.0,0.0,,0.0,271,,368,8,Waterford Institute of Technology,0.0,,,WD
Law,Criminal Justice Studies,270.0,0.0,,0.0,270,,331,8,Waterford Institute of Technology,0.0,,,WD
Information and Communication Technologies (ICTs),Software Systems Development,,0.0,,0.0,AQA,,356,7,Waterford Institute of Technology,0.0,avp,,WD
Arts,Visual Art,,0.0,,0.0,AQA,,317,8,Waterford Institute of Technology,0.0,,,WD
Information and Communication Technologies (ICTs),Multimedia Applications Development,163.0,0.0,,0.0,163,,353,7,Waterford Institute of Technology,0.0,,,WD
Information and Communication Technologies (ICTs),Information Technology,211.0,0.0,,0.0,211,,338,7,Waterford Institute of Technology,0.0,,,WD
Business and administration,Business,195.0,0.0,,0.0,195,,388,7,Waterford Institute of Technology,0.0,,,WD
Information and Communication Technologies (ICTs),Computer Forensics and Security,255.0,0.0,,0.0,255,,380,8,Waterford Institute of Technology,0.0,,,WD
Architecture and construction,Quantity Surveying,216.0,0.0,,0.0,216,,306,8,Waterford Institute of Technology,0.0,,,WD
Social and behavioural sciences,Psychology,434.0,0.0,,0.0,434,,473,8,Waterford Institute of Technology,0.0,,,WD
Biological and related sciences,Food Science with Business,309.0,0.0,,0.0,309,,440,7,Waterford Institute of Technology,0.0,,,WD
Personal services,Culinary Arts,,0.0,,0.0,AQA,,301,6,Waterford Institute of Technology,0.0,avp,,WD
Personal services,Hospitality Studies,,0.0,,0.0,AQA,,310,6,Waterford Institute of Technology,0.0,,,WD
Personal services,Tourism,,0.0,,0.0,AQA,,226,6,Waterford Institute of Technology,0.0,,,WD
Physical sciences,Pharmaceutical Science,226.0,0.0,,0.0,226,,392,7,Waterford Institute of Technology,0.0,,,WD
Biological and related sciences,"Science (Mol. Biology with Biopharm.,Food Science with Business,Pharm.)",222.0,0.0,,0.0,222,,473,7,Waterford Institute of Technology,0.0,,,WD
Engineering and engineering trades,Electrical Engineering,,0.0,,0.0,AQA,,302,7,Waterford Institute of Technology,0.0,,,WD
Business and administration,Retail Management,163.0,0.0,,0.0,163,,346,7,Waterford Institute of Technology,0.0,,,WD
Personal services,Sports Coaching and Performance,270.0,0.0,,0.0,270,,344,8,Waterford Institute of Technology,0.0,,,WD
Welfare,Social Science,272.0,0.0,,0.0,272,,348,8,Waterford Institute of Technology,0.0,,,WD
Health,Applied Health Care,201.0,0.0,,0.0,201,,349,7,Waterford Institute of Technology,0.0,,,WD
Agriculture,Agricultural Science,377.0,0.0,,0.0,377,,420,8,Waterford Institute of Technology,0.0,,,WD
Welfare,Social Care Practice,270.0,0.0,,0.0,270,,326,8,Waterford Institute of Technology,0.0,,,WD
Business and administration,Marketing and Digital Media,271.0,0.0,,0.0,271,,347,8,Waterford Institute of Technology,0.0,,,WD
Personal services,Culinary Arts,217.0,0.0,,0.0,217,,321,8,Waterford Institute of Technology,0.0,,,WD
Architecture and construction,Architectural and Building Information Modelling Technology,279.0,0.0,,0.0,279,,367,8,Waterford Institute of Technology,0.0,,,WD
Arts,Arts (options),,0.0,,0.0,AQA,,336,8,Waterford Institute of Technology,0.0,avp,,WD
Health,Molecular Biology with Biopharmaceutical Science,228.0,0.0,,0.0,228,,446,7,Waterford Institute of Technology,0.0,,,WD
Engineering and engineering trades,Electronic Engineering,179.0,0.0,,0.0,179,,373,7,Waterford Institute of Technology,0.0,,,WD
Engineering and engineering trades,Mechanical Engineering,198.0,0.0,,0.0,198,,365,7,Waterford Institute of Technology,0.0,,,WD
Manufacturing and processing,Manufacturing Engineering,188.0,0.0,,0.0,188,,339,7,Waterford Institute of Technology,0.0,,,WD
Information and Communication Technologies (ICTs),Software Systems Development,279.0,0.0,,0.0,279,,337,8,Waterford Institute of Technology,0.0,,,WD
Information and Communication Technologies (ICTs),Creative Computing,271.0,0.0,,0.0,271,,318,8,Waterford Institute of Technology,0.0,,,WD
Personal services,Recreation and Sport Management,270.0,0.0,,0.0,270,,349,8,Waterford Institute of Technology,0.0,,,WD
Engineering and engineering trades,Mechanical and Manufacturing Engineering,253.0,0.0,,0.0,253,,369,8,Waterford Institute of Technology,0.0,,,WD
